Longitude,Latitude,Name,Phone,State,City
-112.751,32.238,Gunsite Wash Dispersed, ,AZ,Why
-110.964,34.218,Haigler Canyon,928.474.7901/602.225.5201,AZ,Young
-109.329,33.636,Hannagan,928.339.4384/928.333.4301,AZ,Alpine
-109.758,33.991,Hawley Lake,928.338.4385,AZ,McNary
-112.285,34.17,Hazlett Hollow,928.443.8000/928.443.8210,AZ,Crown King
-109.234,31.873,Herb Martyr,520.364.3468/520.388.8300,AZ,Portal
-112.381,34.511,Hilltop,928.443.8000/928.443.8210,AZ,Prescott
-110.63,35.024,Homolovi Ruins State Park,928.289.4106,AZ,Winslow
-109.481,33.475,Honeymoon,928.687.1301/928.333.4301,AZ,Clifton
-109.344,33.788,Horse Springs,928.339.4384/928.333.4301,AZ,Alpine
-111.717,33.977,Horseshoe,480.595.3301/602.225.5201,AZ,Carefree
-109.683,34.028,Horseshoe Cienega, ,AZ,McNary
-109.874,32.666,Hospital Flat,928.428.4150/520.388.8300,AZ,Safford
-109.396,32.55,Hot Well Dunes, ,AZ,Safford
-111.32,34.271,Houston Mesa,928.474.7901/602.225.5201,AZ,Payson
-113.879,35.097,Hualapai Mountain Park,877.757.0915,AZ,Kingman
-110.803,33.324,Ice House CCC, ,AZ,Globe
-109.161,31.898,Idlewilde,520.364.3468/520.388.8300,AZ,Rodeo  NM
-114.489,32.904,Imperial Dam Long Term, ,AZ,
-112.497,34.479,Indian Creek, ,AZ,Prescott
-111.239,33.767,Indian Point,928.467.3201/602.225.5201,AZ,Roosevelt
-112.214,36.716,Jacob Lake,928.643.8130/928.635.8200,AZ,Jacob Lake
-109.222,31.878,John Hands,520.364.3468/520.388.8300,AZ,Rodeo NM
-110.643,33.591,Jones Water,928.402.6201/602.225.5201,AZ,Globe
-112.157,35.281,Kaibab Lake,928.635.5630/928.635.8200,AZ,Williams
-110.347,31.817,Kartchner Caverns State Park,520.586.4100,AZ,Benson
-114.564,35.222,Katherine Landing - Lake Mead National Rec Area,928.754.3245,AZ,Bullhead City
-110.204,35.813,Keams Canyon Community Park, ,AZ,Keams Canyon
-111.317,34.436,Kehl Springs,928.477.5001/928.527.3600,AZ,Clints Well
-112.277,34.175,Kentuck Springs, ,AZ,Crown King
-111.312,34.897,Kinnikinick,928.774.1147/928.527.3600,AZ,Flagstaff
-111.093,34.427,Knoll Lake,928.477.5001/928.527.3600,AZ,Blue Ridge
-109.355,33.576,KP Cienega,928.339.4384/928.333.4301,AZ,Alpine
-114.193,34.227,La Paz County Park,928.667.2069,AZ,Parker
-114.224,34.423,Lake Havasu State Park,928.855.2784,AZ,Lake Havasu
-114.476,32.986,Lake Martinez Military,928.783.3422,AZ,Yuma
-112.319,33.864,Lake Pleasant,928.501.1710,AZ,Peoria
-109.979,34.158,Lakeside,928.368.5111/928.333.4301,AZ,Lakeside
-111.497,35.067,Lakeview,928.774.1147/928.527.3600,AZ,Flagstaff
-110.448,31.429,Lakeview,520.378.0311/520.388.8300,AZ,Sonoita
-111.604,36.86,Lees Ferry - Glen Canyon Area,928.608.6200,AZ,Marble Canyon
-111.621,35.359,Lockett Meadow,928.526.8231/928.527.3600,AZ,Flagstaff
-109.776,34.142,Los Burros,928.368.5111/928.333.4301,AZ,Lakeside
-111.481,33.464,Lost Dutchman State Park,480.982.4485,AZ,Apache Junction
-109.341,33.267,Lower Juan Miller,928.687.1301/928.333.4301,AZ,Clifton
-109.885,33.995,Lower Log, ,AZ,Hon-Dah
-112.46,34.455,Lower Wolf Creek,928.443.8000/928.443.8210,AZ,Prescott
-109.082,33.835,Luna Lake,928.339.4384/928.333.4301,AZ,Alpine
-109.376,34.359,Lyman Lake State Park,928.337.4441,AZ,St. Johns
-112.388,34.517,Lynx Lake,928.443.8000/928.443.8210,AZ,Prescott
-111.745,34.936,Manzanita,928.203.7501/928.527.3600,AZ,
-112.12,36.05,Mather - Grand Canyon National Park,928.638.7888,AZ,Grand Canyon
-109.73,34.045,McCoy Bridge, ,AZ,McNary
-111.722,33.684,McDowell Mountain,480.471.0173,AZ,Fountain Hills
-110.645,34.968,McHood,520.289.5714,AZ,Winslow
-114.659,33.727,Midland LTVA Dispersed, ,AZ,Quartzite
-111.194,33.701,Mills Cove,928.467.3201/602.225.5201,AZ,
-112.12,34.693,Mingus Mountain,928.443.8000/928.443.8210,AZ,Clarkdale
-110.113,36.981,Mitten View - Monument Valley, ,AZ,
-114.472,32.817,Mittry Lake Dispersed,602.417.9200,AZ,Yuma
-110.957,34.321,Mogollon,928.537.8888/928.333.4301,AZ,Forest Lakes
-110.692,32.337,Molino Basin,520.749.8700/520.388.8300,AZ,Tucson
-110.543,36.682,Navajo National Monument,928.672.2700,AZ,Kayenta
-114.435,34.714,Needle Mt Road Dispersed, ,AZ,Topock
-112.061,36.211,North Rim - Grand Canyon National Park,928.638.7888,AZ,
-111.051,33.308,Oak Flat,928.402.6201/602.225.5201,AZ,Superior
-111.253,33.762,Orange Peel,928.467.3201/602.225.5201,AZ,
-109.309,32.967,Owl Creek, ,AZ,Threeway
-114.723,33.396,Oxbow, ,AZ,
-109.535,33.773,Pacheta Lake, ,AZ,Alpine
-114.17,35.452,Packsaddle, ,AZ,Kingman
-113.048,33.023,Painted Rock, ,AZ,Gila Bend
-110.854,31.49,Patagonia Lake State Park,520.287.6965,AZ,Patagonia
-110.716,32.538,Peppersauce,520.749.8700/520.388.8300,AZ,Oracle
-111.66,33.546,Phon D Sutton,480.610.3301/602.225.5201,AZ,New Franklin
-111.398,32.646,Picacho Peak State Park,520.466.3183,AZ,Picacho
-110.83,33.287,Pinal,928.402.6201/602.225.5201,AZ,Globe
-111.738,35.013,Pine Flat,928.203.7501/928.527.3600,AZ,Sedona
-111.812,35.224,Pine View RV Military - Camp Navajo,928.699.8866,AZ,Bellemont
-111.462,35.028,Pinegrove,928.774.1147/928.527.3600,AZ,Flagstaff
-109.271,31.933,Pinery Canyon,520.364.3468/520.388.8300,AZ,Portal
-110.797,33.28,Pioneer Pass,928.402.6201/602.225.5201,AZ,Globe
-111.113,34.299,Ponderosa,928.474.7901/602.225.5201,AZ,Payson
-112.154,34.711,Potato Patch,928.567.4121/928.443.8210,AZ,Clarkdale
-112.069,34.578,Powell Springs,928.567.4121/928.443.8210,AZ,Camp Verde
-114.2,33.66,Quartzite - La Paz Valley, ,AZ,Quartzite
-114.217,33.663,Quartzite - La Posa,239.253.8279,AZ,Quartzite
-109.329,33.799,Raccoon,928.339.4384/928.333.4301,AZ,Alpine
-109.404,33.876,Rainbow,928.333.4372/928.333.4301,AZ,Greer
-110.304,31.428,Ramsey Vista,520.378.0311/520.388.8300,AZ,Sierra Vista
-110.29,31.429,Reef Townsite,520.378.0311/520.388.8300,AZ,Sierra Vista
-111.62,33.476,Regional Park - Usery Mt RA,(480) 984-0032,AZ,Mesa
-109.5,33.844,Reservation Lake,520.338.4385,AZ,Alpine
-109.963,32.708,Riggs Flat,928.428.4150/520.388.8300,AZ,Safford
-110.908,34.306,Rim,928.537.8888/928.333.4301,AZ,Forest Lakes
-114.141,34.254,River Island  - Buckskin State Park,928.667.3231,AZ,Parker
-111.647,33.81,Riverside,480.595.3301/602.225.5201,AZ,Carefree
-109.481,32.883,Riverview, ,AZ,Sanchez
-111.219,34.563,Rock Crossing,928.477.5001/928.527.3600,AZ,Blue Ridge
-109.454,34.034,Rolfe C. Hoyer,928.333.4372/928.333.4301,AZ,Greer
-109.71,32.759,Roper Lake State Park,928.428.6760,AZ,Safford
-110.704,32.393,Rose Canyon,520.749.8700/520.388.8300,AZ,Tucson
-110.979,33.83,Rose Creek,928.462.4301/602.225.5201,AZ,Young
-109.303,31.784,Rucker Forest Camp,520.364.3468/520.388.8300,AZ,Elfrida
-109.31,31.78,Rucker Lake, ,AZ,Douglas
-109.279,31.905,Rustler Park,520.364.3468/520.388.8300,AZ,Rodeo  NM
-110.988,0,Sawmill Flats,928.462.4301/602.225.5201,AZ,
-111.013,33.648,Schoolhouse,928.467.3201/602.225.5201,AZ,Roosevelt
-109.96,34.176,Scott Reservoir,928.368.5111/928.333.4301,AZ,Lakeside
-111.283,34.356,Second Crossing,928.474.7901/602.225.5201,AZ,Payson
-111.863,33.966,Seven Springs,480.595.3301/602.225.5201,AZ,Carefree
-109.858,32.657,Shannon,928.428.4150/520.388.8300,AZ,Safford
-110.996,34.307,Sharp Creek,928.474.7901/602.225.5201,AZ,Payson
-110.007,34.195,Show Low Lake,928.537.4126,AZ,Show Low
-109.733,34.063,Shush Be Tou, ,AZ,McNary
-109.724,34.056,Shush Bezahze, ,AZ,McNary
-110.886,34.306,Sinkhole,928.537.8888/928.333.4301,AZ,Forest Lakes
-109.92,32.699,Soldier Creek,928.428.4150/520.388.8300,AZ,Safford
-110.74,32.417,Spencer Canyon,520.749.8700/520.388.8300,AZ,Tucson
-110.936,34.332,Spillway,928.537.8888/928.333.4301,AZ,Heber
-114.474,32.902,Squaw Lake, ,AZ,Yuma
-109.167,31.891,Stewart,520.364.3468/520.388.8300,AZ,Portal
-109.849,32.592,Stockton Pass,928.428.4150/520.388.8300,AZ,Safford
-109.318,33.55,Strayhorse,928.687.1301/928.333.4301,AZ,Alpine
-110.868,33.293,Sulphide Del Ray,928.402.6201/602.225.5201,AZ,Globe
-109.201,35.679,Summit, ,AZ,St. Michaels
-109.175,31.885,Sunny Flat,520.364.3468/520.388.8300,AZ,Rodeo NM
-109.548,33.992,Sunrise Lake,928.338.4385,AZ,Eagar
-113.843,34.171,Swansea Ghost Town, ,AZ,Parker
-114.325,36.032,Temple Bar Marina - Lake Mead National Rec Area,928.767.3211,AZ,Temple Bar
-112.123,35.938,TenX,928.635.8230/928.635.8200,AZ,Tusayan
-111.281,34.365,Third Crossing,928.474.7901/602.225.5201,AZ,Payson
-110.571,33.688,Timber Camp,928.402.6201/602.225.5201,AZ,Globe
-111.093,34.329,Tonto Creek, ,AZ,Payson
-111.396,33.529,Tortilla,480.610.3301/602.225.5201,AZ,Apache Junction
-112.113,36.053,Trailer Village - Grand Canyon National Park,928.638.2631,AZ,Grand Canyon
-112.811,31.942,Twin Peaks - Organ Pipe Cactus National Monument,520.387.6849,AZ,Lukeville
-111.203,33.633,Upper Burnt Corral,928.467.3201/602.225.5201,AZ,Apache Junction
-110.806,34.288,Upper Canyon Creek,928.462.4301/602.225.5201,AZ,Young
-109.347,33.269,Upper Juan Miller,928.687.1301/928.333.4301,AZ,Clifton
-111.094,34.339,Upper Tonto Creek,928.474.7901/602.225.5201,AZ,Payson
-111.619,33.476,Usery Mountain,480.984.0032,AZ,Mesa
-110.797,34.244,Valentine Ridge,928.462.4301/602.225.5201,AZ,Heber
-113.794,36.951,Virgin River,435.688.3200,AZ,Littlefield
-112.821,33.881,Vulture Peak Rd - Box Wash dispersed,602.417.9200,AZ,Wickenburg
-111.496,36.996,Wahweap - Glen Canyon National Rec Area,800.528.6154,AZ,Page
-111.286,34.352,Water Wheel,928.474.7901/602.225.5201,AZ,Payson
-112.422,34.592,Watson Lake Park,928.777.1122,AZ,Prescott
-109.413,33.79,West Fork,928.339.4384/928.333.4301,AZ,Alpine
-109.359,31.865,West Turkey Creek, ,AZ,Douglas
-109.092,36.215,Wheatfields Lake,520.871.6647,AZ,Fort Defiance
-112.017,35.119,White Horse Lake,928.635.5630/928.635.8200,AZ,Williams
-111.089,31.395,White Rock,520.281.2296/520.388.8300,AZ,Nogales
-112.477,34.509,White Spar,928.443.8000/928.443.8210,AZ,Prescott
-112.499,33.566,White Tank Mountain,623.935.2505,AZ,Litchfield Park
-109.721,31.562,Whitewater Draw, ,AZ,Tombstone
-113.871,35.065,Wild Cow Springs, ,AZ,Kingman
-114.888,33.494,Wiley Wells Dispersed  - Mule Mountain, ,AZ,Quartzite
-114.66,35.87,Willow Beach  - Lake Mead National Rec Area,928.767.4747,AZ,Henderson
-111.087,33.667,Windy Hill,928.467.3201/602.225.5201,AZ,Roosevelt
-114.161,35.436,Windy Point, ,AZ,Kingman
-109.484,33.965,Winn,928.333.4372/928.333.4301,AZ,Greer
-112.545,34.613,Yavapai,928.443.8000/928.443.8210,AZ,Prescott
-114.423,32.728,Yuma VFW, ,AZ,Yuma
-106.345,37.379,Alamosa,719.274.8971/719-852-5941,CO,La Jara
-106.858,38.654,Almont,970.641.0471/970.874.6600,CO,Almont
-105.562,38.08,Alvarado,719.269.8500/719.545.8737,CO,Westcliffe
-107.665,38.019,Amphitheater,970.240.5300/970.874.6600,CO,Ouray
-106.221,38.583,Angel of Shavano,719.539.3591/719.545.8737,CO,Poncha Springs
-105.35,40.689,Ansel Watrous,970.498.1375/970.295.6600,CO,Rustic
-105.76,40.121,Arapaho Bay,970.887.4100/970.295.6600,CO,Granby
-104.733,38.251,Arkansas Point - Lake Pueblo State Park,719.561.9320,CO,Pueblo
-106.032,40.517,Aspen,970.723.8204/307.745.2300,CO,Gould
-105.843,39.425,Aspen,719.836.2031/719.545.8737,CO,Jefferson
-106.275,37.073,Aspen Glade,719.274.8971/719-852-5941,CO,Antonito
-105.819,40.619,Aspen Glen,970.498.1375/970.295.6600,CO,Fort Collins
-107.78,39.222,Aspen Grove - Vega State Park,970.487.3407,CO,Collbran
-105.416,39.864,Aspen Meadow  - Golden Gate Canyon State Park,303.582.3707,CO,Golden
-105.594,40.4,Aspenglen - Rocky Mountain National Park,970.586.1206,CO,Estes Park
-107.204,39.236,Avalanche,970.963.2266/970.945.2521,CO,Redstone
-106.351,39.27,Baby Doe,719.486.0749/719.545.8737,CO,Leadville
-105.177,39.654,Bear Creek Lake Park,303.697.6159,CO,Lakewood
-105.143,37.326,Bear Lake,719.269.8500/719.545.8737,CO,La Veta
-107.07,40.045,Bear Lake,719.269.8500/719.545.8737,CO,Yampa
-106.676,37.617,Beaver Creek,719.655.2547/719-852-5941,CO,South Fork
-106.133,40.053,Beaver Creek Unti - Hot Sulphur State Wildlife Area,303.297.1192,CO,Parshall
-107.545,38.25,Beaver Lake,970.240.5300/970.874.6600,CO,Cimarron
-105.617,40.771,Bellaire Lake,970.498.1375/970.295.6600,CO,Red Feather Lakes
-106.349,39.269,Belle of Colorado,719.486.0749/719.545.8737,CO,Leadville
-105.724,40.708,Big Bend,970.498.1375/970.295.6600,CO,Fort Collins
-107.385,38.217,Big Blue,970.641.0471/970.874.6600,CO,Sapeniro
-107.545,38.258,Big Cimarron, ,CO,Cimarron
-107.883,39.078,Big Creek,970.242.8211/970.874.6600,CO,Collbran
-106.609,40.935,Big Creek Lakes,970.723.8204/307.745.2300,CO,
-108.55,38.745,Big Dominguez, ,CO,Whitewater
-106.795,37.54,Big Meadows,719.657.3321/719-852-5941,CO,South Fork
-105.807,40.633,Big South,970.498.1375/970.295.6600,CO,Fort Collins
-106.581,40.067,Blacktail Creek,970.638.4516/307.745.2300,CO,Yampa
-106.885,37.145,Blanco River,970.264.2268/970.247.4874,CO,Pagosa
-106.366,39.472,Blodgett,970.827.5715/970.945.2521,CO,Vail
-105.139,37.313,Blue Lake,719.269.8500/719.545.8737,CO,La Veta
-105.362,38.961,Blue Mountain,719.836.2031/719.545.8737,CO,Florissant
-106.131,39.726,Blue River,970.468.5400/970.945.2521,CO,Silverthorne
-105.965,40.56,Bockman - State Forest State Park,970.723.8366,CO,Walden
-107.262,39.1,Bogan Flats,970.963.2266/970.945.2521,CO,Redstone
-107.898,39.104,Bonham Lake City Park,903.583.8001,CO,
-105.126,40.155,Boulder County Fairground,303.678.1525,CO,Boulder
-105.058,40.43,Boyd Lake State Park,970.669.1739,CO,Loveland
-108.738,37.657,Bradfield, ,CO,Cortez
-107.199,37.465,Bridge,970.264.2268/970.247.4874,CO,Pagosa Springs
-107.144,37.818,Bristol Head,719.657.3321/719-852-5941,CO,Creede
-105.927,40.796,Browns Park,970.498.1375/970.295.6600,CO,Gould
-103.625,40.249,Brush Memorial RV Park,970.842.5001,CO,Brush
-109.045,38.44,Buckeye,435.259.7155/435.637.2817,CO,Paradox
-105.634,39.994,Buckingham, ,CO,Boulder
-105.329,39.341,Buffalo,303.275.5610/719.545.8737,CO,Buffalo Creek
-106.517,38.185,Buffalo Pass,719.655.2547/719-852-5941,CO,Saguache
-105.987,39.032,Buffalo Springs,719.836.2031/719.545.8737,CO,Fairplay
-105.711,39.513,Burning Bear,303.275.5610/719.545.8737,CO,Jefferson
-108.066,37.788,Burro Bridge, ,CO,Dolores
-105.897,39.876,Byers Creek,970.887.4100/970.295.6600,CO,Fraser
-108.694,37.63,Cabin Canyon,970.882.6800/970.247.4874,CO,Cortez
-105.521,40.128,Camp Dick,303.541.2500/970.295.6600,CO,Ward
-106.314,39.42,Camp Hale Memorial,970.827.5715/970.945.2521,CO,Minturn
-107.983,39.042,Carp Lake,970.242.8211/970.874.6600,CO,Cedaredge
-104.57,37.144,Carpios Ridge - Trinidad Lake State Park,719.846.6951,CO,Trinidad
-105.22,40.355,Carter Lake - North Side Campgrounds,800.397.7795,CO,Loveland
-105.209,40.32,Carter Lake - South Side Campgrounds,800.397.7795,CO,Berthoud
-106.245,38.71,Cascade,719.539.3591/719.545.8737,CO,Nathrop
-104.584,39.364,Casey Jones Park,303.646.2346,CO,Elizabeth
-106.832,39.891,Catamount, ,CO,Eagle
-106.307,39.837,Cataract Creek,970.468.5400/970.945.2521,CO,Silverthorne
-106.605,37.822,Cathedral,719.657.3321/719-852-5941,CO,Del Norte
-107.977,37.77,Cayton,970.882.6800/970.247.4874,CO,Rico
-107.1,38.047,Cebolla, ,CO,Lake City
-106.837,38.828,Cement Creek,970.641.0471/970.874.6600,CO,Crested Butte
-106.233,38.713,Chalk Lake,719.539.3591/719.545.8737,CO,Nathrop
-105.852,40.597,Chambers Lake,970.498.1375/970.295.6600,CO,Rustic
-106.637,39.309,Chapman,970.963.2266/970.945.2521,CO,Basalt
-107.091,40.186,Chapman Reservoir,970.638.4516/307.745.2300,CO,Yampa
-105.063,39.539,Chatfield State Park,303.791.7275,CO,Littleton
-104.829,39.647,Cherry Creek State Park,303.690.1166,CO,Aurora
-104.809,38.738,Cheyenne Mountain State Park,719.576.2016,CO,Colorado Sprin
-107.554,38.442,Cimarron - Curecanti National Rec Area,970.641.2337,CO,Cimarron
-107.209,37.539,Cimarrona,970.264.2268/970.247.4874,CO,Pagosa Springs
-105.231,39.754,Clear Creek RV Park,303.278.1437,CO,Golden
-105.708,39.652,Clear Lake,303.567.3000/970.295.6600,CO,Georgetown
-105.804,38.334,Coaldale,719.539.3591/719.545.8737,CO,Salida
-107.204,39.676,Coffee Pot Spring,970.328.6388/970.945.2521,CO,Gypsum
-106.642,38.767,Cold Spring,970.641.0471/970.874.6600,CO,Almont
-107.119,40.03,Cold Springs,970.638.4516/307.745.2300,CO,Yampa
-105.497,39.842,Cold Springs,303.567.3000/970.295.6600,CO,Black Hawk
-107.957,39.081,Collbran - Cottonwood Lake,970.242.8211/970.874.6600,CO,Cedaredge
-106.316,38.813,Collegiate Peaks,719.539.3591/719.545.8737,CO,Buena Vista
-105.094,39.08,Colorado,719.636.1602/719.545.8737,CO,Woodland Park
-105.549,39.817,Columbine,303.567.3000/970.295.6600,CO,Central City
-108.381,38.424,Columbine,970.240.5300/970.874.6600,CO,Montrose
-106.603,38.599,Comanche, ,CO,Ohio City
-106.362,37.445,Comstock,719.657.3321/719-852-5941,CO,Monte Vista
-106.444,37.171,Conejos,719.274.8971/719-852-5941,CO,Antonito
-106.292,38.782,Cottonwood Lake,719.539.3591/719.545.8737,CO,Buena Vista
-105.461,38.909,Cove,719.836.2031/719.545.8737,CO,Woodland Park
-106.279,39.875,Cow Creek,970.262.3442,CO,Silverthorne
-105.12,38.871,Crags,719.636.1602/719.545.8737,CO,Divide
-107.599,38.688,Crawford State Park,970.921.5721,CO,Crawford
-108.923,40.81,Crook - Browns Wildlife Area,303.297.1192,CO,Maybell
-107.052,40.17,Crosho Lake Recreation Area,970.638.4516/307.745.2300,CO,Oak Creek
-106.65,37.581,Cross Creek,719.657.3321/719-852-5941,CO,South Fork
-104.343,40.644,Crow Valley,970.346.5000/970.295.6600,CO,Fort Collins
-105.071,38.055,Davenport,719.269.8500/719.545.8737,CO,Colorado City
-106.231,39.838,Davis Springs,970.468.5400/970.945.2521,CO,Silverthorne
-106.738,39.361,Dearhamer,970.963.2266/970.945.2521,CO,Basalt
-107.302,39.772,Deep Lake,970.328.6388/970.945.2521,CO,Gypsum
-105.554,39.508,Deer Creek,303.275.5610/719.545.8737,CO,Bailey
-107.188,38.022,Deer Lakes,970.641.0471/970.874.6600,CO,Lake City
