Longitude,Latitude,Name,Phone,State,City
-71.28,42.473,Hanscom AFB Military,781.377.4670,MA,Bedford
-71.091,42.611,Harold Parker State Forest,978.686.3391,MA,Andover
-73.092,42.684,Historic Valley,413.662.3198,MA,North Adams
-71.041,41.5,Horseneck Beach State Reservation,508.636.8816,MA,Westport
-72.083,42.648,Lake Dennison State Park,978.939.8962,MA,Winchendon
-70.985,41.87,Massasoit State Park,508.822.7405,MA,East Taunton
-72.941,42.642,Mohawk Trail State Forest,413.339.5504,MA,Charlemont
-73.188,42.632,Mt. Greylock State Reservation,413.499.4262,MA,Williamstown
-70.667,41.867,Myles Standish State Forest,508.866.2526,MA,Plymouth
-70.033,41.764,Nickerson State Forest Park,508.896.3491,MA,Brewster
-73.234,42.336,October Mountain State Forest,413.243.1778,MA,
-72.078,42.626,Otter River State Forest,978.939.8962,MA,Baldwinville
-71.758,42.655,Pearl Hill State Park,978.597.8802,MA,West Townsend
-73.32,42.504,Pittsfield State Forest,413.442.8992,MA,Hancock
-70.823,42.842,Salisbury Beach State Reservation,978.462.4482,MA,Salisbury
-73.047,42.647,Savoy Mountain State Forest,413.663.8469,MA,Florida
-70.506,41.778,Scusset Beach State Park,508.888.0859,MA,Sandwich
-70.514,41.756,Shawme Crowell State Forest,508.888.0351,MA,Sandwich
-73.05,42.145,Tolland State Forest,413.269.6002,MA,Otis
-72.21,42.65,Tully Lake,978.249.4957,MA,Royalston
-70.571,41.672,USCG Cape Cod RV,508.968.6461,MA,Buzzards Bay
-72.042,42.141,Wells State Park,508.347.9257,MA,Sturbridge
-72.554,42.19,Westover ARB Military,413.557.2192,MA,
-71.79,42.66,Willard Brook State Forest,978.597.8802,MA,Townsend
-72.986,42.554,Windsor State Forest,413.684.0948,MA,Williamsburg
-70.869,42.531,Winter Island Park,978.745.9430,MA,Salem
-70.846,42.2,Wompatuck State Park,781.749.7160,MA,Hingham
-76.159,39.485,Aberdeen Proving Ground RV Park,410.278.5789,MD,Aberdeen
-76.882,38.785,Andrews AFB Military,301.981.3279,MD,Clinton
-76.472,38.99,Annapolis Military,410.293.9200,MD,Annapolis
-75.144,38.229,Assateague State Park,410.641.2120,MD,
-75.162,38.208,Bayside - Assateague National Seashore,410.641.3030,MD,Berlin
-79.14,39.545,Big Run State Park,301.895.5453,MD,Grantsville
-76.514,38.618,Breezy Point Beach,410.535.0259,MD,Chesapeak Beac
-77.613,39.307,Brunswick City Campground,301.695.5177,MD,Brunswick
-76.731,39.095,Camp Meade RV Military,301.677.6196,MD,Fort Meade
-76.818,38.647,Cedarville State Forest,301.249.9220,MD,Brandywine
-79.31,39.516,Deep Creek Lake State Park,301.387.4111,MD,Swanton
-75.985,39.48,Elk Neck State Park,410.287.5333,MD,North East
-78.385,39.625,Fifteen Mile Creek - C and O Canal National Park,301.739.4200,MD,Pratt
-78.008,39.604,Fort Frederick State Park,301.842.2155,MD,Big Pool
-77.492,39.459,Gambrill State Park,301.271.7574,MD,Frederick
-76.384,38.289,Goose Creek Military,301.342.3648,MD,Patuxent River
-78.457,39.657,Green Ridge State Forest - Dispersed,301.478.3124,MD,Flintstone
-76.895,38.996,Greenbelt Park,301.344.3948,MD,Greenbelt
-77.617,39.536,Greenbrier State Park,301.791.4767,MD,Boonsboro
-76.745,39.244,Hilton - Patapsco Valley State Park,410.461.5005,MD,Catonsville
-76.787,39.295,Hollofield - Patapsco Valley State Park,410.461.5005,MD,Ellicott City
-77.466,39.619,Houck Area - Cunningham Falls State Park,301.271.7574,MD,Thurmont
-75.847,38.011,Janes Island State Park,410.968.1565,MD,Crisfield
-77.291,39.247,Little Bennett Regional Park,301.528.3430,MD,Clarksburg
-79.272,39.378,Lost Land Run  - Potomac State Forest,301.334.2038,MD,Oakland
-76.912,38.737,Louise F. Cosca Regional Park,301.868.1397,MD,Clinton
-77.436,39.582,Manor Area - Cunningham Falls State Park,301.271.7574,MD,Thurmont
-75.837,38.865,Martinak State Park,410.820.1668,MD,Denton
-77.969,39.608,McCoys Ferry - C and O Canal National Park,301.739.4200,MD,Williamsport
-75.491,38.128,Milburn Landing - Pocomoke State Park,410.632.2566,MD,Pocomoke City
-79.386,39.717,Mill Run - Youghiogheny River Lake,814.395.3166,MD,Friendsville
-79.129,39.631,New Germany State Park,301.895.5453,MD,Grantsville
-75.156,38.198,Oceanside - Assateague National Seashore,410.641.3030,MD,Berlin
-77.488,39.653,Owens Creek - Catoctin Mountain National Park,301.663.9388,MD,Sabillasville
-76.331,38.063,Point Lookout State Park,301.872.5688,MD,Scotland
-78.651,39.696,Rocky Gap State Park,301.722.1480,MD,Flintstone
-79.148,39.619,Savage River State Forest,301.895.5759,MD,Grantsville
-75.439,38.134,Shad  Landing - Pocomoke State Park,410.632.2566,MD,Snow Hill
-76.28,39.408,Skippers Point Military,410.671.4732,MD,Gunpowder
-77.181,38.554,Smallwood State Park,301. 743.7613,MD,Marbury
-76.467,38.34,Solomons Navy Military,410.286.5529,MD,Solomons Islan
-78.718,39.564,Spring Gap - C and O Canal National Park,301.739.4200,MD,Cumberland
-76.165,39.612,Susquehanna State Park,410.734.9035,MD,Havre de Grace
-79.422,39.499,Swallow Falls State Park,301.387.6938,MD,Oakland
-75.932,38.981,Tuckahoe State Park,410.820.1668,MD,Queen Anne
-79.269,39.346,Wallman/Laurel Run - Potomac State Forest,301.334.2038,MD,Oakland
-68.962,45.874,Abol - Baxter State Park,207. 723.5140,ME,Millinocket
-68.003,46.61,Aroostook State Park,207.768.8341,ME,Presque Isle
-71.022,44.268,Basin,603.528.8721/603.528.8721,ME,Gilead
-68.214,44.313,Blackwoods - Acadia National Park,207.288.3338,ME,Bar Harbor
-70.179,43.9,Bradbury Mountain State Park,207.688.4712,ME,Pownal
-69.047,44.23,Camden Hills State Park,207.236.3109,ME,Camden
-67.153,44.854,Cobscook Bay State Park,207.726.4412,ME,Dennysville
-71.013,44.265,Cold River,603.528.8721/603.528.8721,ME,Fryeburg
-70.824,44.31,Crocker Pond,603.466.2713/603.528.8721,ME,Bethel
-68.282,44.953,Great Pond Military,207.584.2000,ME,Great Pond
-70.984,44.352,Hastings,603.466.2713/603.528.8721,ME,Gilead
-69.997,45.887,Katahdin Stream - Baxter State Park, ,ME,Seboomook Lake
-69.348,44.398,Lake St. George State Park,207.589.4255,ME,Liberty
-68.298,44.456,Lamoine State Park,207.667.4778,ME,Trenton
-69.542,45.569,Lily Bay State Park,207.695.2700,ME,Greenville
-68.264,45.524,Mattawamkeag Wilderness Park,888.724.2465,ME,Lincoln
-67.859,44.485,McClellan City Park,207.546.2422,ME,Columbia Falls
-70.448,44.681,Mount Blue State Park,207.585.2347,ME,Weld
-69.078,45.976,Nesowadnehunk Field - Baxter State Park,207.723.5140,ME,Millinocket
-69.289,45.26,Peaks - Kenny State Park,207.564.2003,ME,Dover-Foxcroft
-70.72,44.939,Rangeley Lake State Park,207.864.3858,ME,Rangeley
-67.132,44.882,Reversing Falls Park, ,ME,Pembroke
-68.593,47.255,Riverside Park,207.834.3730,ME,Fort Kent
-68.859,45.92,Roaring Brook - Baxter State Park,207.723.5140,ME,Millinocket
-70.68,44.05,Salmon Point City Campground,207.647.5229,ME,Bridgton
-68.306,44.241,Seawall - Acadia National Park,207.244.3600,ME,Southwest Harb
-70.546,43.942,Sebago Lake State Park,207.693.6613,ME,Casco
-68.9,46.109,South Branch Pond - Baxter State Park,207.723.5140,ME,Millinocket
-70.982,44.036,Swans Falls Campground,207.935.3395,ME,Fryeburg
-68.854,46.167,Trout Brook Farm - Baxter State Park,207.723.5140,ME,Millinocket
-71.063,44.306,Wild River, ,ME,Gilead
-70.113,43.804,Winslow City Park,207.865.4198,ME,Freeport
-71.021,44.269,Basin,603.536.1315/603.528.8721,NH,Gilead
-71.331,43.115,Bear Brook State Park,603.485.9869,NH,Allenstown
-71.561,44.049,Big Rock,/603.528.8721,NH,Lincoln
-71.245,44.007,Blackberry Crossing,603.536.1315/603.528.8721,NH,Conway
-71.63,43.871,Campton,/603.528.8721,NH,Campton
-71.696,44.177,Cannon Mountain RV Park,603.823.8800,NH,Franconia
-71.884,43.651,Cardigan Campsites,603.466.2727,NH,Alexandria
-71.013,44.265,Cold River,603.536.1315/603.528.8721,NH,North Chatham
-71.328,44.944,Coleman State Park,603.271.3628,NH,Stewartstown
-71.232,44.003,Covered Bridge,603.536.1315/603.528.8721,NH,Conway
-71.191,45.191,Deer Mountain,603.538.6965,NH,Pittsburg
-71.219,44.333,Dolly Copp,603.466.2713/603.528.8721,NH,Gorham
-71.4,44.178,Dry River - Crawford Notch State Park,603.374.2272,NH,Harts Location
-71.355,43.574,Ellacoya State Beach and RV Park,603.293.7821,NH,Gilford
-71.887,42.958,Greenfield State Park,603.547.3497,NH,Greenfield
-71.365,43.546,Gunstock Area,800.GUNSTOCK,NH,Gilford
-70.816,42.899,Hampton Beach State Park,603.926.3784,NH,Hampton
-71.594,44.064,Hancock,/603.528.8721,NH,Lincoln
-71.556,44.25,Haystack Road,/603.528.8721,NH,Twin Mountain
-71.334,43.998,Jigger Johnson,603.536.1315/603.528.8721,NH,Conway
-71.685,44.139,Lafayette - Franconia Notch State Park,603.823.9513,NH,Franconia Notch
-71.302,45.06,Lake Francis State Park,603.538.6965,NH,Pittsburg
-71.224,44.572,Milan Hill State Park,603.466.3860,NH,Milan
-71.144,44.738,Mollidgewock State Park,603.482.3373,NH,Errol
-72.074,42.844,Monadnock State Park,603.532.8862,NH,Jaffrey
-71.231,44.4,Moose Brook State Park,603.466.3860,NH,Gorham
-72.063,43.321,Mount Sunapee,603.763.5561,NH,Newbury
-71.622,42.948,New Boston Military,603.471.2452,NH,New Boston
-71.371,43.998,Passaconaway,603.536.1315/603.528.8721,NH,Conway
-71.173,43.08,Pawtuckaway State Park,603.895.3031,NH,Nottingham
-72.116,43.234,Pillsbury State Park,603.863.2860,NH,Washington
-71.649,44.009,Russell Pond,/603.528.8721,NH,Lincoln
-72.261,43.72,Storrs Pond Rec Area,603.643.2134,NH,Hanover
-71.505,44.26,Sugarloaf 1,/603.528.8721,NH,Twin Mountain
-71.504,44.258,Sugarloaf 2,/603.528.8721,NH,Twin Mountain
-71.636,43.995,Tripoli Rd,/603.528.8721,NH,Campton
-71.05,44.704,Umbagog Lake,603.482.7795,NH,Cambridge
-71.509,43.942,Waterville,/603.528.8721,NH,Waterville Valley
-72.305,42.94,Wheelock Park Campground,603.357.9832,NH,Keene
-71.225,43.845,White Lake State Park,603.323.7350,NH,Tamworth
-71.214,43.954,White Ledge,603.536.1315/603.528.8721,NH,Conway
-71.065,44.305,Wild River,603.466.2713/603.528.8721,NH,Gilead
-71.794,44.075,Wildwood,/603.528.8721,NH,North Woodstock
-71.501,44.265,Zealand,/603.528.8721,NH,Twin Mountain
-74.131,40.162,Allaire State Park,732.938.2371,NJ,Farmingdale
-74.734,39.743,Atsion - Wharton State Forest,609.268.0444,NJ,Shamong
-74.434,39.624,Bass River State Forest,609.296.1114,NJ,Tuckerton
-74.849,39.243,Belleplain State Forest,609.861.2404,NJ,Woodbine
-74.558,39.37,Birch Grove,609.641.3778,NJ,Northfield
-74.522,39.872,Brendan Byrne State Forest,609.726.1191,NJ,Vincentown
-75.038,40.41,Bulls Island State Park,609.397.2949,NJ,Stockton
-74.266,40.446,Cheesequake State Park,732.566.2161,NJ,South Amboy
-74.157,40.264,Earle RV Military,732.866.2448,NJ,Colts Neck
-74.547,39.69,Godfrey Bridge - Wharton State Forest,609.561.0024,NJ,Chatsworth
-74.689,41.291,High Point State Park - Sawmill Area,973.875.4800,NJ,Sussex
-74.915,40.917,Jenny Jump State Forest,908.459.4366,NJ,Blairstown
-74.59,41.002,Mahlon Dickerson Reservation,973.697.3140,NJ,Lake Hopatcong
-75,41.027,Mohican Walk-In Campsites,603.466.2727,NJ,Blairstown
-74.762,41.227,Ocquittunk - Stokes State Forest,973.948.3820,NJ,Branchville
-75.139,39.509,Parvin State Park,856.358.8616,NJ,Pittsgrove Twp.
-74.552,40.001,Range 14 Camp Military - Ft Dix,609.562.6667,NJ,Browns Mills
-73.991,40.45,Sandy Hook - Gateway National Rec Area,718.354.4655,NJ,Highlands
-74.795,41.198,Shotwell - Stokes State Forest,973.948.3820,NJ,Sandyston
-74.939,40.663,Spruce Run Recreation Area,908.638.8572,NJ,Clinton
-74.81,40.872,Stephens State Park,908.852.3790,NJ,Hackettstown
-74.82,41.076,Swartswood State Park,973.383.5230,NJ,Newton
-74.298,40.197,Turkey Swamp,732.462.7286,NJ,Freehold
-74.887,40.696,Voorhees State Park,908.638.6969,NJ,Glen Gardner
-74.611,40.011,Willow Pond Camp Military - Ft Dix,609.562.6667,NJ,Fort Dix
-75.104,41.005,Worthington State Forest,908.841.9575,NJ,Columbia
-73.423,44.568,Ausable Point  - DEC,518.561.7080,NY,Peru
-76.807,42.485,Backbone Horse Camp,607.546.4470,NY,Burdett
-73.449,40.762,Battle Row,516.572.8690,NY,Old Bethpage
-75.069,42.118,Bear Spring Mountain - DEC,607.865.6989,NY,Walton
-74.07,41.229,Beaver Pond - Harriman State Park,845.947.2792,NY,Stony Point
-74.839,41.979,Beaverkill - DEC,845.439.4281,NY,Roscoe
-73.925,41.27,Blue Mountain Reservation,914.862.5275,NY,Peekskill
-76.799,42.484,Blueberry Patch,607.546.4470,NY,Burdett
-73.222,40.825,Blydenburgh Park,631.854.3712,NY,Smithtown
-75.68,42.522,Bowman Lake State Park,607.334.2718,NY,Oxford
-74.118,44.505,Buck Pond - DEC,518.891.3449,NY,Gabriels
-76.265,44.163,Burnham Point State Park,315.654.2324,NY,Cape Vincent
-76.521,42.416,Buttermilk Falls State Park,607.273.5761,NY,Ithaca
-78.846,42.037,Cain Hollow (Quaker Area) - Allegany State Park,716.354.2182,NY,Salamanca
-74.468,43.125,Caroga Lake - DEC,518.835.4241,NY,Johnstown
-72.943,40.87,Cathedral Pines County Park,631.852.5502,NY,Middle Island
-76.753,42.896,Cayuga Lake State Park,315.568.5163,NY,Seneca Falls
-76.197,44.204,Cedar Point State Park,315.654.2522,NY,Clayton
-72.226,41.028,Cedar Point Suffolk County Park,631.852.7620,NY,East Hampton
-75.818,42.215,Chenango Valley State Park,607.648.5251,NY,Chenango Forks
-73.41,42.622,Cherry Plain State Park,518.733.5400,NY,Cherry Plain
-73.831,41.461,Clarence Fahnestock State Park,845.225.7207,NY,Carmel
-76.86,42.384,Clute Memorial Park,607 535.4438,NY,Watkins Glen
-75.14,44.892,Coles Creek State Park,315.388.5636,NY,Waddington
-75.743,42.3,Cook County Park,607.656.8752,NY,Greene
-73.52,42.121,Copake Falls - Taconic State Park,518.329.3993,NY,Copake Falls
-74.821,44.197,Cranberry Lake  - DEC,315.848.2315,NY,Cranberry Lake
-73.896,41.178,Croton Point Park, ,NY,Croton-on-Huds
-73.425,44.025,Crown Point - DEC,518.597.3603,NY,Crown Point
-73.426,44.725,Cumberland Bay State Park,518.563.5240,NY,Plattsburg
-72.738,40.771,Cupsogue County Park,631.852.8111,NY,Westhampton
-78.433,42.902,Darien Lakes State Park,716.547.9242,NY,Darien Center
-75.417,43.292,Delta Lake State Park,315.337.4670,NY,Rome
-74.208,42.151,Devils Tombstone - DEC,845.688.7160,NY,Lanesville
-75.997,44.33,DeWolf Point State Park,315.482.2012,NY,Fineview
-73.793,43.748,Eagle Point - DEC,518.494.2220,NY,Pottersville
-75.223,42.327,East Sidney Dam Rec Area,607.829.6433,NY,Sidney
-75.477,44.63,Eel Weir State Park,315.393.1138,NY,Ogdensburg
-74.712,43.763,Eighth Lake - DEC,315.354.4120,NY,Inlet
-79.115,42.602,Evangola State Park,716.549.1802,NY,Irving
-76.689,43.343,Fair Haven Beach State Park,315.947.5205,NY,Fair Haven
-76.42,42.7,Fillmore Glen State Park,315.497.0130,NY,Moravia
-74.365,44.308,Fish Creek Pond - DEC,518.891.4560,NY,Tupper Lake
-73.889,40.582,Floyd Bennett Field - Gateway National Rec Area,718.354.4655,NY,Brooklyn
-74.525,43.905,Forked Lake - DEC,518.624.6646,NY,Long Lake
-74.059,40.605,Fort Wadsworth - Gateway National Rec Area,718.354.4655,NY,Staten Island
-78.995,43.274,Four Mile Creek State Park,716.745.3802,NY,Youngstown
-75.128,42.573,Gilbert Lake State Park,607.432.2114,NY,Laurens
-74.869,42.794,Glimmerglass State Park,607.547.8662,NY,Cooperstown
-74.592,43.817,Golden Beach - DEC,315.354.4230,NY,Piseco
-78.483,43.374,Golden Hill State Park,716.795.3885,NY,Barker
-75.995,44.279,Grass Point State Park,315.686.4472,NY,Alexandria Bay
-76.005,43.056,Green Lakes State Park,315.637.6111,NY,Fayetteville
-76.086,42.288,Greenwood County Park, ,NY,Binghamton
-77.946,43.36,Hamlin Beach State Park,716.964.2462,NY,Hamlin
-76.831,42.337,Havana Glen,607.535.9476,NY,Montour Falls
-73.694,43.455,Hearthstone Point - DEC,518.668.5193,NY,Lake George Vi
-76.226,42.091,Hickories Park,631.854.4949,NY,Owego
-74.922,44.496,Higley Flow State Park,315.262.2880,NY,Colton
-72.016,41.008,Hither Hills State Park,631.668.2554,NY,Montauk
-75.373,42.595,Hunts Pond,607.674.4017,NY,New Berlin
-72.629,40.927,Indian Island Park,631.852.3232,NY,Riverhead
-75.677,44.559,Jacques Cartier State Park,315.375.6371,NY,Morristown
-77.722,42.342,Kanakadea Park - Almond Lake,607.664.2460,NY,Hornell
-75.93,44.324,Keewaydin State Park,315.482.3331,NY,Alexandria Bay
-74.221,42.027,Kenneth L. Wilson - DEC,845.679.7020,NY,Mt.Tremper
-77.13,42.583,Keuka Lake State Park,315.536.3666,NY,Bluff Point
-75.855,44.377,Kring Point State Park,315.482.2444,NY,Redwood
-74.389,43.838,Lake Durant - DEC,518.352.7797,NY,Indian Lake
-74.463,43.988,Lake Eaton - DEC,518.624.2641,NY,Long Lake
-79.429,42.421,Lake Erie State Park,716.792.9214,NY,Brocton
-73.712,43.414,Lake George Battleground - DEC,518.668.3348,NY,Lake George Vi
-74.13,43.979,Lake Harris - DEC,518.582.2503,NY,Newcomb
-73.708,42.094,Lake Taghkanic State Park,518.851.3631,NY,Ancram
-78.244,43.366,Lakeside Beach State Park,585.682.4888,NY,Waterport
-78.045,42.584,Letchworth State Park,585.493.3600,NY,Castile
-74.394,43.651,Lewey Lake - DEC,518.648.5266,NY,Indian Lake
-74.796,43.718,Limekiln Lake - DEC,315.357.4401,NY,Inlet
-73.579,44.139,Lincoln Pond - DEC,518.942.5292,NY,New Russia
-74.735,42.036,Little Pond - DEC,845.439.5480,NY,Margaretville
-74.551,43.417,Little Sand Point - DEC,518.548.7585,NY,Piseco
-76.221,44.026,Long Point State Park,315.649.5258,NY,Three Mile Bay
-73.826,43.361,Luzerne - DEC,518.696.2031,NY,Lake Luzerne
-73.616,44.616,Macomb Reservation State Park,518.643.9952,NY,Schuyler Falls
-73.932,41.84,Margaret Norrie State Park,845.889.4646,NY,Staatsburg
-74.411,42.547,Max V Shaul State Park,518.827.4711,NY,Fultonham
-72.373,41.104,McCanns Campground,631.477.0043,NY,Greenport
-74.287,44.578,Meacham Lake - DEC,518.483.5116,NY,Malone
-74.077,44.299,Meadowbrook - DEC,518.891.4351,NY,
-74.399,43.493,Moffitt Beach - DEC,518.548.7102,NY,Speculator
-74.691,41.957,Mongaup Pond - DEC,845.439.4233,NY,DeBruce
-76.852,42.354,Montour Marina,607/535.9397,NY,Montour Falls
-73.707,43.227,Moreau Lake State Park,518.793.0511,NY,Gansevoort
-74.652,41.748,Morningside Park,845.434.5877,NY,South Fallsburg
-73.569,41.309,Mountain Lakes Park,914.864.7312,NY,North Salem
-74.518,41.699,Mountaindale Park,845.434.7337,NY,Mountain Dale
-76.734,42.044,Newtown Battlefield State Park,607. 732.6067,NY,Elmira
-74.982,43.688,Nicks Lake - DEC,315.369.3314,NY,Webb
-74.037,42.203,North/South Lake  - DEC,518.589.5058,NY,Haines Falls
-74.18,43.187,Northampton Beach - DEC,518.863.6000,NY,Northville
-76.109,43.218,Oneida Shores County Park,315.676.7366,NY,Brewereton
-77.407,42.71,Ontario County Park - Gannet Hill,585.374.6250,NY,Naples
-75.418,42.181,Oquaga Creek State Park,607.467.4160,NY,Bainbridge
-73.679,43.885,Paradox Lake - DEC,518.532.7451,NY,Paradox
-76.667,42.232,Park Station Rec Area,607.737.2843,NY,Erin
-75.344,43.403,Pixley Falls State Park,315.942.4713,NY,Boonville
-74.582,43.399,Point Comfort - DEC,518.548.7586,NY,Piseco
-73.503,44.404,Poke-O-Moonshine - DEC,518.834.9045,NY,Schroon Lake
-74.54,43.428,Poplar Point - DEC,518.548.8031,NY,Piseco
-73.571,43.838,Putnam Pond - DEC,518.585.7280,NY,Ticonderoga
-78.747,42.097,Red House - Allegany State Park,716.354.9121,NY,Salamanca
-75.75,44.035,Remington Park RV  Military - Fort Drum,315.773.7777,NY,Fort Drum
-76.546,42.398,Robert H. Treman State Park,607.273.3440,NY,Ithaca
-74.87,44.986,Robert Moses State Park,315.769.8663,NY,Massena
-73.488,43.789,Rogers Rock - DEC,518.585.6746,NY,Ticonderoga
-74.407,44.307,Rollins Pond - DEC,518.891.3239,NY,Tupper Lake
-74.027,41.378,Round Pond Military,845.938.2503,NY,Cornwall
-73.508,41.983,Rudd Pond - Taconic State Park,518.789.3059,NY,Millerton
-74.294,43.36,Sacandaga - DEC,518.924.4121,NY,Wells
-76.902,42.724,Sampson State Park,315.585.6392,NY,Romulus
-72.555,40.888,Sears Bellows,631.852.8290,NY,Hampton Bays
-76.204,43.557,Selkirk Shores State Park,315.298.5737,NY,Pulaski
-73.678,44.043,Sharp Bridge - DEC,518.532.7538,NY,North Hudson
-79.269,42.519,Sheridan Bay Park,716.366.5831,NY,Sheridan
-72.472,40.842,Shinnecock East County Park,631.852.8899,NY,Southampton
-76.886,42.492,Smith Memorial Park,607.546.9911,NY,Hector
-72.89,40.803,Southaven County Park,631.854.1414,NY,
-72.89,40.803,Southhaven County Park,631.854.1414,NY,
-76.196,43.765,Southwick Beach State Park,315.846.5338,NY,Henderson
-78.636,42.592,Sprague Brook Park,716.858.8355,NY,Glenwood
-74.678,42.995,St. Johnsville Campsite and Marina,518/568.7406,NY,St Johnsville
-77.697,42.526,Stony Brook State Park,585.335.8111,NY,Dansville
-76.607,42.54,Taughannock Falls State Park,607.387.6739,NY,Trumansburg
-73.824,44.494,Taylor Pond - DEC,518.647.5250,NY,Au Sable Forks
-71.901,41.056,Theodore Roosevelt County Park,631.852.7879,NY,Montauk
-74.046,42.653,Thompsons Lake State Park,518.872.1674,NY,East Berne
-75.963,42.398,Upper Lisle,607.692.4612,NY,Whitney Point
-75.725,43.178,Verona Beach State Park,315.762.4463,NY,Verona Beach
-73.584,41.255,Ward Pound Ridge Reservation,914.864.7317,NY,Katonah
-76.881,42.37,Watkins Glen State Park,607.535.4511,NY,Watkins Glen
-77.46,43.258,Webster Park,585.269.4544,NY,Webster
-76.019,44.316,Wellesley Island State Park,315.482.2722,NY,Fineview
-76.114,43.897,Westcott Beach State Park,315.646.2239,NY,Henderson
-75.462,43.702,Whetstone Gulf State Park,315.376.6630,NY,Lowville
-73.724,41.953,Wilcox Memorial Park,845.758.6100,NY,Milan
-72.805,40.963,Wildwood State Park,631.929.4314,NY,Wading River
-73.861,44.35,Wilmington Notch - DEC,518.946.7172,NY,Wilmington
-74.273,41.537,Winding Hills Park,845.457.4900,NY,Montgomery
-74.37,42.033,Woodland Valley - DEC,845.688.7647,NY,Phoenicia
-78.78,40.342,Adams Croyle,814.495.7281,PA,Summerhill
-77.652,41.036,Bald Eagle State Park (Letterman Campground),654.655.2725,PA,Howard
-79.112,41.525,Beaver Meadows Rec Area,814.927.6628/814.723.5150,PA,Marienville
-78.059,40.915,Black Moshannon State Park,654.242.5665,PA,Philipsburg
-78.579,40.295,Blue Knob State Park,854.279.3578,PA,Imler
-79.257,41.839,Buckaloons Rec Area,814.362.4613/814.723.5150,PA,Warren
-79.434,40.441,Bush,724. 668.8999,PA,Saltsburg
-75.23,41.432,Caffrey Rec Area - PPL,570.226.4608,PA,Lakeville
-77.477,39.908,Caledonia State Park,717.352.2161,PA,Fayetteville
-78.287,40.481,Canoe Creek State Park,814.695.6807,PA,Hollidaysburg
-79.178,41.746,Chapman State Park,654.722.500,PA,Clarendon
-77.821,41.663,Cherry Springs State Park,654.425.5050,PA,Coudersport
-79.077,41.322,Clear Creek State Park,654.752.2265,PA,Sigel
-76.908,39.783,Codorus State Park,717.657.2656,PA,Hanover
-80.084,41.679,Colonel Crawford County Park,814.763.4477,PA,Meadville
-77.413,40.283,Colonel Denning State Park,717.776.5272,PA,Newville
-77.466,41.701,Colton Point State Park,570.724.2561,PA,Wellsboro
-79.22,41.365,Cook Forest State Park,614.744.6407,PA,Cooksburg
-77.921,39.999,Cowans Gap State Park,717.485.3948,PA,Fort Loudon
-79.511,40.711,Crooked Creek Recreation Area, ,PA,Ford City
-78.533,40.94,Curwensville Lake,800.326.9051,PA,Curwensville
-78.959,41.832,Dewdrop Rec Area,814.362.4613/814.723.5150,PA,Warren
-74.873,41.211,Dingmans - Delaware Water Gap National Rec Area,570.828.1551,PA,Dingman's Ferr
-78.843,40.569,Duman Lake County Park,814.472.8514,PA,Nicktown
-78.595,41.564,East Branch Lake, ,PA,Wilcox
